Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,74,181119,JACKSON LABORATORIES PVT LTD,27-Apr-2023 04:35 PM,Rejected-Technical,Not admitted,12-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,75,184995,JACKSON LABORATORIES PVT. LTD.,28-Apr-2023 12:55 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,76,184523,J DUNCAN HEALTHCARE PVT LTD,27-Apr-2023 10:12 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,77,181439,JODAS EXPOIM PRIVATE LIMITED,27-Apr-2023 01:38 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,78,181030,Johnson and Johnson Private Limited,27-Apr-2023 03:10 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,79,183514,KHANDELWAL LABORATORIES PVT LTD,24-Apr-2023 05:19 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,80,181384,LEBEN LABORATORIES PRIVATE LIMITED,14-Apr-2023 10:15 AM,Rejected-Technical,Not admitted,12-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,81,184154,Life Max Cancer Laboratories,26-Apr-2023 05:14 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,82,183217,Logos Pharma,21-Apr-2023 04:53 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,83,181219,Lupin Limited,27-Apr-2023 05:08 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,84,181478,MAAN PHARMACEUTICALS LTD.,27-Apr-2023 12:48 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,85,181055,Macleods Pharmaceuticals Ltd.,27-Apr-2023 04:38 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,86,181335,MALIK LIFESCIENCES PVT LTD,31-Mar-2023 01:23 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,87,183806,MARC LABORATORIES LTD.,21-Apr-2023 03:28 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,88,181921,MARTIN & BROWN BIOSCIENCES,08-Apr-2023 02:41 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,89,184676,MASCOT HEALTH SERIES PRIVATE LIMITED,25-Apr-2023 05:19 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,90,184840,MEDICAMEN Organics Ltd.,28-Apr-2023 09:08 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,91,182906,Medisol Lifescience Pvt Ltd,28-Apr-2023 10:59 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,92,181013,Merck Specialities Private Limited,27-Apr-2023 12:19 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,93,184113,MERCURY LABORATORIES LIMITED,21-Apr-2023 05:04 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,94,181694,Micron Pharmaceuticals,26-Apr-2023 06:56 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,95,181806,Midas Care Pharmaceuticals Pvt.Ltd.,21-Apr-2023 03:04 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,96,181041,MITRA INDUSTRIES PRIVATE LIMITED,05-Apr-2023 05:02 PM,Rejected-AOC,Hold,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,97,182104,MODI MUNDIPHARMA PVT. LTD.,06-Apr-2023 06:39 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,98,182114,Morepen Laboratories Limited,28-Apr-2023 12:18 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,99,183750,M/s ALBINO LIFESCIENCES PVT. LTD.,27-Apr-2023 06:42 PM,Rejected-Technical,Not admitted,12-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,100,184931,M/s AMSTER LABS UNIT-II,27-Apr-2023 07:20 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,101,184901,M/s Beta Drugs Limited,27-Apr-2023 01:04 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,102,183520,M/s Biodeal Pharmaceuticals Ltd,21-Apr-2023 05:04 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,103,181901,M/s. Brooks Laboratories Limited,28-Apr-2023 01:08 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,104,184462,M/s Concept Pharmaceuticals Ltd,27-Apr-2023 03:53 PM,Accepted-AOC,L1V,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,105,184129,M/S COSMAS RESEARCH LAB LTD,25-Apr-2023 05:22 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,106,181499,MSD PHARMACEUTICALS PVT LTD,18-Apr-2023 05:30 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,107,181467,M/s Mankind Pharma Ltd.,14-Apr-2023 12:39 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,108,181028,MSN Laboratories Private Limited,25-Apr-2023 10:40 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,109,183966,M/s. Pfizer Limited,25-Apr-2023 04:47 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,110,181026,M/s. Pfizer Products India Private Limited,25-Apr-2023 04:31 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,111,181128,M/s. Sanofi.com,21-Apr-2023 03:47 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,112,181371,M/s Synokem Pharmaceuticals Limited,26-Apr-2023 05:32 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,113,181476,M/s.Tablets (India) Limited,22-Apr-2023 01:42 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,114,181609,M/s.ZEST PHARMA,27-Apr-2023 03:05 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,115,182590,NANDANI MEDICAL LABORATORIES PVT. LTD.,19-Apr-2023 02:21 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,116,181710,NANZ MED SCIENCE PHARMA (P) LTD.,27-Apr-2023 03:19 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,117,183653,Naprod Lifesciences pvt. ltd.,24-Apr-2023 06:52 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,118,181004,NATCO PHARMA LIMITED,21-Apr-2023 12:27 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,119,181605,Nestor Pharmaceuticals Ltd.,25-Apr-2023 12:12 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,120,182918,Nikvin Healthcare (I) Pvt Ltd,28-Apr-2023 01:01 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,121,181468,novartis healthcare pvt ltd,05-Apr-2023 11:08 AM,Rejected-Technical,Not admitted,12-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,122,181377,novartis india limited,05-Apr-2023 10:55 AM,Rejected-Technical,Not admitted,12-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,123,181115,Novo Nordisk India Private Limited,19-Apr-2023 08:53 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,124,184945,OM BIOMEDIC PVT. LTD.,28-Apr-2023 01:33 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,125,182961,OMEGA PHARMA,20-Apr-2023 12:45 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,126,184719,OSCAR REMEDIES PVT LTD,27-Apr-2023 11:08 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,127,183772,Otsuka Pharmacutical India Private Limited,21-Apr-2023 04:50 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,128,181011,OVERSEAS HEALTHCARE PVT LTD,05-Apr-2023 04:32 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,129,181378,PASCHIM BANGA PHARMACEUTICAL (A Unit of Farista Vanijya Pvt. Ltd.),20-Apr-2023 10:25 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,130,184527,Pharma Impex Laboratories Pvt. Ltd.,26-Apr-2023 04:05 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,131,181740,PIRAMAL PHARMA LIMITED,19-Apr-2023 02:59 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,132,183544,Polestar Power Industries,20-Apr-2023 03:58 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,133,181185,PREMIUM SERUMS AND VACCINES PRIVATE LIMITED,31-Mar-2023 01:05 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,134,182315,Prochem Pharmaceuticals Pvt. Ltd.,28-Apr-2023 12:59 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,135,181077,Protech Telelinks,27-Apr-2023 12:45 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,136,181334,PURE AND CURE HEALTHCARE PVT LTD,05-Apr-2023 03:29 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,137,181212,RAVENBHEL HEALTHCARE PVT.LTD.,18-Apr-2023 10:44 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,138,184983,Realcade Lifescience Pvt Ltd,28-Apr-2023 12:26 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,139,181981,Reliance Life Sciences Pvt. Ltd,25-Apr-2023 10:55 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,140,183936,RELIEF BIOTECH PVT LTD,28-Apr-2023 01:15 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,141,184253,Renown Pharmaceuticals Private Limited,27-Apr-2023 06:01 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,142,184193,RIVPRA FORMULATION PVT LTD,25-Apr-2023 03:38 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,143,181094,Roche Products (India) Pvt Ltd,22-Apr-2023 08:09 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,144,181019,RPG Life Sciences Ltd,14-Apr-2023 11:27 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,145,181820,RUSAN PHARMA LTD,25-Apr-2023 06:20 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,146,184043,SAAR BIOTECH PVT.LTD.,21-Apr-2023 02:52 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,147,181674,SALUD CARE INDIA PVT LTD,18-Apr-2023 12:41 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,148,181496,SAMARTH LIFE SCIENCES PVT. LTD.,27-Apr-2023 06:52 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,149,183975,SAMKEM,27-Apr-2023 12:21 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,150,181469,sandoz pvt ltd,05-Apr-2023 11:35 AM,Rejected-Technical,Not admitted,12-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,151,184902,SCOTT EDIL ADVANCE RESEARCH LABORATORIES AND EDUCATION LTD,27-Apr-2023 07:37 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,152,184906,SCOTT EDIL PHARMACIA LTD,27-Apr-2023 07:30 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,153,181222,SERVIER INDIA PRIVATE LIMITED (FORMERLY KNOWN AS SERDIA PHARMACEUTICALS INDIA PVT LTD),21-Apr-2023 07:50 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,154,184707,SHAMSHREE LIFESCIENCES LIMITED,26-Apr-2023 03:51 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,155,181855,SHIVALIK REMEDIES PRIVATE LIMITED,18-Apr-2023 04:30 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
